NaamWetenschappelijk,Jaar,year_est,year_se,intercept,listlength,listlength_est,listlength_se,prop_est,prop_lwr,prop_upr
Polygonum amphibium L.,2016,-0.20344119805811145,0.08011380676208835,2.212051483562212,130,-0.6077667418375315,0.054086707752779795,0.8023177120785837,0.7756712076282315,0.8265070033364323
Polygonum amphibium L.,2017,-0.2204970707867383,0.08422411006103794,2.212051483562212,130,-0.6077667418375315,0.054086707752779795,0.7995986279464408,0.7712423395603515,0.8252364294020631
Polygonum amphibium L.,2018,-0.23755272828580185,0.0884746813890851,2.212051483562212,130,-0.6077667418375315,0.054086707752779795,0.7968516480259897,0.766702189218414,0.8239992518700725
Polygonum aviculare L.,1990,0.10348450487804992,0.1423517541843607,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.9009453000470736,0.8724802557461666,0.9236126615912948
Polygonum aviculare L.,1991,0.11656419277025773,0.12922497447136616,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.9021064629156578,0.8767926756161756,0.9226780120789925
Polygonum aviculare L.,1992,0.12944691970877142,0.11686098556210253,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.9032382629526666,0.880798418411481,0.921828690423254
Polygonum aviculare L.,1993,0.14183870499135645,0.1055507116802492,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.9043158928601219,0.8844257209846207,0.9210884124260208
Polygonum aviculare L.,1994,0.1533620742519582,0.09563322239801965,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.9053083595814189,0.8875926364570876,0.9204821685365016
Polygonum aviculare L.,1995,0.16359138459157235,0.08745152041753657,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.9061816403187943,0.8902186222160867,0.9200320254801347
Polygonum aviculare L.,1996,0.1720814819682818,0.08127995443548172,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.9069009535825866,0.8922381509492866,0.9197480866156996
Polygonum aviculare L.,1997,0.17839057766842975,0.07723057262303923,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.9074322749568,0.8936156470820895,0.9196158891906153
Polygonum aviculare L.,1998,0.18209819991258375,0.07517875981077218,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.9077432411967666,0.8943559568721683,0.9195866107637424
Polygonum aviculare L.,1999,0.1828190235520155,0.07476277002729882,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.9078035891567465,0.8945025811505695,0.9195783907245447
Polygonum aviculare L.,2000,0.18021331094855086,0.07546901298910876,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.9075852689607639,0.89412279141555,0.9194901026785202
Polygonum aviculare L.,2001,0.1739946150475866,0.07675201456063349,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.9070623568017377,0.8932882844267942,0.9192192862803688
Polygonum aviculare L.,2002,0.16393530496093,0.0781283835526546,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.9062108751320811,0.8920608163780027,0.9186750708393441
Polygonum aviculare L.,2003,0.14987037785038704,0.07922355340115099,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.9050086095348768,0.8904856199811783,0.9177834842116732
Polygonum aviculare L.,2004,0.13169992060400437,0.07978345472079033,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.9034349939474512,0.8885901962871977,0.9164876945020602
Polygonum aviculare L.,2005,0.10939048218816509,0.0796703995781592,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.9014711197352702,0.8863851659322134,0.9147466008323054
Polygonum aviculare L.,2006,0.0829755136364861,0.07885624148984446,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.8990999089448437,0.883864981567834,0.9125340491898418
Polygonum aviculare L.,2007,0.05255492806092081,0.07741875982222099,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.8963064766197567,0.8810074532097703,0.9098397847378599
Polygonum aviculare L.,2008,0.018293728299663123,0.07554240210657555,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.8930786894502593,0.8777717872063051,0.9066724880628168
Polygonum aviculare L.,2009,-0.019580454759094215,0.07352061650886374,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.8894079060067895,0.8740955193866958,0.9030645372904148
Polygonum aviculare L.,2010,-0.060781174060747976,0.07175188690126302,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.8852898551443541,0.8698918505124922,0.8990769624667468
Polygonum aviculare L.,2011,-0.10496869196712373,0.07071495129177588,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.8807255720725843,0.865050730136408,0.8948011389653245
Polygonum aviculare L.,2012,-0.1517576833294937,0.07090631066773338,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.8757222653010514,0.8594485699184303,0.8903521074843259
Polygonum aviculare L.,2013,-0.20072767636842492,0.0727387013009161,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.8702939330810465,0.8529693741953972,0.8858503318195268
Polygonum aviculare L.,2014,-0.2514368823702614,0.07643698028367553,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.8644614881667231,0.8455317277414648,0.881396846239101
Polygonum aviculare L.,2015,-0.30344014729308477,0.08199238505954766,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.8582520902076654,0.8371076196931755,0.8770549825113904
Polygonum aviculare L.,2016,-0.35631182823789154,0.08920253436550138,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.8516973332645855,0.8277224311050083,0.872848316478132
Polygonum aviculare L.,2017,-0.4096744508386274,0.09776284735583185,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.8448298995653812,0.8174383663939964,0.868771385527251
Polygonum aviculare L.,2018,-0.46323403439305694,0.10735637389662922,2.8615997794595915,130,-0.7573119611678775,0.05242147168059292,0.8376782749725066,0.8063305665316369,0.8648027393149275
Polygonum bistorta L.,1990,-0.17569971613692364,0.23316095465014738,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.484789151697425,0.37117389515301485,0.5999987106662062
Polygonum bistorta L.,1991,-0.16426633641290686,0.2210832084106209,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.4876453168945285,0.3795178488918859,0.5969415522570176
Polygonum bistorta L.,1992,-0.1528329527352239,0.20919149504119747,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.4905022900845994,0.38784531886942486,0.5939665791322889
Polygonum bistorta L.,1993,-0.1413995592026971,0.1975194234398261,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.49335988628150385,0.3961337411259406,0.5910908757494833
Polygonum bistorta L.,1994,-0.12996614823815125,0.18610831463576374,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.4962179207562609,0.40435654440259183,0.5883353444047695
Polygonum bistorta L.,1995,-0.11853271129750731,0.17500919060949402,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.49907620890764876,0.41248218553473504,0.5857256845209217
Polygonum bistorta L.,1996,-0.10709923944503229,0.16428523651841484,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.5019345661659355,0.4204729551025173,0.5832936028567692
Polygonum bistorta L.,1997,-0.0956657238125466,0.1540147508614469,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.5047928079254836,0.42828354820053455,0.5810782596328765
Polygonum bistorta L.,1998,-0.08423215595977282,0.14429447784289423,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.5076507495020771,0.4358594560645844,0.5791278946917079
Polygonum bistorta L.,1999,-0.07279852815194432,0.13524296379779657,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.5105082061110366,0.44313536118234936,0.5775014509248714
Polygonum bistorta L.,2000,-0.06136483356938843,0.12700311993027488,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.5133649928625078,0.4500339485098223,0.5762697822104523
Polygonum bistorta L.,2001,-0.049931066462153104,0.11974246274100298,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.5162209247706848,0.45646589960627526,0.5755156789189938
Polygonum bistorta L.,2002,-0.038497222260923766,0.11364866536333691,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.5190758167741706,0.46233225139525486,0.5753315291586835
Polygonum bistorta L.,2003,-0.02706329765354065,0.10891762426490063,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.521929483765139,0.4675305070316483,0.575813228163971
Polygonum bistorta L.,2004,-0.01562929063441284,0.10573232940919294,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.5247817406254599,0.4719653320440997,0.577049502547942
Polygonum bistorta L.,2005,-0.004195200532066035,0.10423452778164899,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.5276324022684498,0.4755628073445077,0.579107677720625
Polygonum bistorta L.,2006,0.007238971982025456,0.10449679452387853,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.5304812836854309,0.4782844007088308,0.5820197267660931
Polygonum bistorta L.,2007,0.018673224902270733,0.10650615926184007,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.5333281999967913,0.4801350741898361,0.5857741832168918
Polygonum bistorta L.,2008,0.03010755491651002,0.11016713503258996,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.5361729665077588,0.48116162841528515,0.5903178166724175
Polygonum bistorta L.,2009,0.041541957455428755,0.11532263196574638,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.5390153987696147,0.4814420878093186,0.5955662671234285
Polygonum bistorta L.,2010,0.05297642676907485,0.12178310627007323,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.5418553126475715,0.48107099022865807,0.6014187743896806
Polygonum bistorta L.,2011,0.06441095603777569,0.12935329466383355,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.5446925243970349,0.4801459221319685,0.6077716614485609
Polygonum bistorta L.,2012,0.0758455375267646,0.13785060827532686,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.5475268507504398,0.47875825914020304,0.614527611689815
Polygonum bistorta L.,2013,0.08728016279576419,0.1471145822428321,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.5503581090172924,0.47698840315593904,0.6216004488175413
Polygonum bistorta L.,2014,0.09871482297659487,0.15700965038099618,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.5531861172004588,0.4749043714645508,0.6289165638623109
Polygonum bistorta L.,2015,0.11014950913352364,0.16742401138917168,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.55601069413209,0.4725623481283137,0.6364143788758414
Polygonum bistorta L.,2016,0.12158421272247143,0.17826671264641947,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.5588316596328501,0.47000813112897466,0.6440429137365303
Polygonum bistorta L.,2017,0.13301892616626307,0.18946424520616076,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.5616488346983043,0.46727882668334364,0.6517601045291088
Polygonum bistorta L.,2018,0.14445364356372092,0.20095730567266196,0.45789159934054746,130,-0.3430540566170087,0.12761533287068913,0.5644620417163806,0.4644044620015647,0.6595312021247961
Fallopia convolvulus (L.) Á. Löve,1990,0.4995762055316296,0.0836862975559269,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.7787806696686835,0.7486080366850754,0.8062690872399702
Fallopia convolvulus (L.) Á. Löve,1991,0.46396706378863517,0.07949468523770403,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.7725850287437083,0.7434496851482367,0.7993048026160052
Fallopia convolvulus (L.) Á. Löve,1992,0.42835783113154025,0.0753835485122236,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.7662679293757052,0.7381913784832173,0.7921811857594274
Fallopia convolvulus (L.) Á. Löve,1993,0.3927483718634434,0.0713668570700643,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.7598298624820388,0.7328269963593238,0.784904624919283
Fallopia convolvulus (L.) Á. Löve,1994,0.3571385117480721,0.06746137970794429,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.7532714861808993,0.7273491024734791,0.7774832747587151
Fallopia convolvulus (L.) Á. Löve,1995,0.3215280543153109,0.06368722128693174,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.746593633455468,0.7217486697290079,0.7699273603525418
Fallopia convolvulus (L.) Á. Löve,1996,0.28591679408900555,0.06006847361633101,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.7397973191879375,0.7160147443941255,0.7622495377977293
Fallopia convolvulus (L.) Á. Löve,1997,0.25030452714638485,0.056633948599723885,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.7328837465240577,0.7101340587152482,0.7544653022319642
Fallopia convolvulus (L.) Á. Löve,1998,0.21469105940424146,0.053417910368572304,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.725854312535779,0.7040906243113564,0.7465934113115839
Fallopia convolvulus (L.) Á. Löve,1999,0.179076213002504,0.050460637721692236,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.7187106131548209,0.6978653781145869,0.7386562528188866
Fallopia convolvulus (L.) Á. Löve,2000,0.14345983112358401,0.04780852482050358,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.7114544473537051,0.6914360121677049,0.7306800255275554
Fallopia convolvulus (L.) Á. Löve,2001,0.1078417815479943,0.0455132857074543,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.7040878205530327,0.6847771920854046,0.7226945289150376
Fallopia convolvulus (L.) Á. Löve,2002,0.0722219592048715,0.043629737515932604,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.6966129472346678,0.6778614267091901,0.7147322995071711
Fallopia convolvulus (L.) Á. Löve,2003,0.03660028793148223,0.04221174227890603,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.6890322527401334,0.670660827333343,0.7068268556865064
Fallopia convolvulus (L.) Á. Löve,2004,9.76721609494221e-4,0.041306362457111424,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.6813483742320005,0.663149800709723,0.6990100068451957
Fallopia convolvulus (L.) Á. Löve,2005,-0.034648755201567245,0.04094715852628247,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.6735641607935148,0.6553083232291075,0.6913085794481133
Fallopia convolvulus (L.) Á. Löve,2006,-0.07027612706122745,0.041148464280964595,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.6656826726382318,0.6471249882208437,0.6837413679050918
Fallopia convolvulus (L.) Á. Löve,2007,-0.10590534785115412,0.041902691617359406,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.6577071793971901,0.6385988366974485,0.6763172996522386
Fallopia convolvulus (L.) Á. Löve,2008,-0.14153634140861387,0.04318175766830068,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.6496411574462797,0.6297393382038718,0.6690354474091654
Fallopia convolvulus (L.) Á. Löve,2009,-0.17716900266274338,0.0449420388186544,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.6414882862311576,0.6205646381313122,0.6618867717981348
Fallopia convolvulus (L.) Á. Löve,2010,-0.2128031993940554,0.04713097552078644,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.6332524435415589,0.6110988287111843,0.6548568366001589
Fallopia convolvulus (L.) Á. Löve,2011,-0.24843877478496149,0.04969332066151251,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.6249376996814384,0.6013691511950688,0.6479285886097251
Fallopia convolvulus (L.) Á. Löve,2012,-0.2840755509753902,0.0525757981521489,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.6165483104764102,0.591403750431645,0.6410845803608659
Fallopia convolvulus (L.) Á. Löve,2013,-0.3197133338821344,0.05572988040717908,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.6080887090558691,0.581230193133775,0.6343084239773945
Fallopia convolvulus (L.) Á. Löve,2014,-0.3553519195824226,0.05911300073971529,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.599563496344488,0.5708746697467313,0.627585555895485
Fallopia convolvulus (L.) Á. Löve,2015,-0.3909911026001008,0.06268871886580364,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.5909774301971081,0.5603616821792708,0.6209035100211384
Fallopia convolvulus (L.) Á. Löve,2016,-0.4266306864650535,0.066426308986319,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.5823354131130631,0.5497140202259132,0.6142518965306313
Fallopia convolvulus (L.) Á. Löve,2017,-0.462270496941008,0.07030010305291601,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.5736424784714934,0.5389528785238343,0.6076222347543834
Fallopia convolvulus (L.) Á. Löve,2018,-0.49791039833106304,0.07428878919751275,1.3932556139667744,130,-0.6342570212780289,0.04715466696467014,0.5649037752390781,0.5280980200185513,0.6010077347172922
Fallopia japonica (Houtt.) Ronse Decraene,1990,-0.40036477672775506,0.08896294559818224,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.5996528280988404,0.5562836641156993,0.6415147494129065
Fallopia japonica (Houtt.) Ronse Decraene,1991,-0.37274262594906066,0.08422129637661295,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.6062654364124228,0.5654223478867044,0.6456754119986851
Fallopia japonica (Houtt.) Ronse Decraene,1992,-0.345120462666167,0.07958888964950771,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.6128393440470646,0.5744633695234296,0.6498638637162203
Fallopia japonica (Houtt.) Ronse Decraene,1993,-0.3174982682155105,0.07508595422749526,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.6193724089623055,0.5833919403661315,0.6540879305219636
Fallopia japonica (Houtt.) Ronse Decraene,1994,-0.28987601863287604,0.07073719910510592,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.6258625477869204,0.5921916851202642,0.6583572066182929
Fallopia japonica (Houtt.) Ronse Decraene,1995,-0.26225368689603623,0.06657278273460597,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.6323077375872302,0.6008443061000037,0.6626834063162502
Fallopia japonica (Houtt.) Ronse Decraene,1996,-0.23463124474408603,0.06262937364317334,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.638706017580352,0.6093292318626016,0.6670807304087248
Fallopia japonica (Houtt.) Ronse Decraene,1997,-0.20700866412977037,0.05895117320628182,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.6450554907742677,0.6176233135438738,0.6715661836085096
Fallopia japonica (Houtt.) Ronse Decraene,1998,-0.17938591835915402,0.05559063513493755,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.6513543255176274,0.625700690301152,0.6761597215514721
Fallopia japonica (Houtt.) Ronse Decraene,1999,-0.15176298296960966,0.05260841909903651,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.6576007569436981,0.6335330254071748,0.6808840257676593
Fallopia japonica (Houtt.) Ronse Decraene,2000,-0.12413983639266365,0.05007189792728144,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.6637930882947364,0.6410903957534638,0.6857636238431067
Fallopia japonica (Houtt.) Ronse Decraene,2001,-0.09651646044303108,0.04805143742657219,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.6699296921151405,0.648343136872603,0.6908230526731312
Fallopia japonica (Houtt.) Ronse Decraene,2002,-0.0688928406694112,0.046613949181456595,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.6760090113039829,0.6552647915355618,0.6960839167835801
Fallopia japonica (Houtt.) Ronse Decraene,2003,-0.041268966596487336,0.045814146479525975,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.6820295600198254,0.6618358832750868,0.7015611204178547
Fallopia japonica (Houtt.) Ronse Decraene,2004,-0.013644831881208005,0.04568540312649846,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.6879899244330259,0.6680476139137307,0.7072591743707041
Fallopia japonica (Houtt.) Ronse Decraene,2005,0.013979565600088253,0.04623326990454488,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.693888763323006,0.6739041580094265,0.7131699047214207
Fallopia japonica (Houtt.) Ronse Decraene,2006,0.04160422372373996,0.047434327857452566,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.6997248085201216,0.679422499214136,0.7192726185384111
Fallopia japonica (Houtt.) Ronse Decraene,2007,0.06922913614669568,0.04924089142664985,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.7054968651938255,0.6846297633299016,0.7255367718367783
Fallopia japonica (Houtt.) Ronse Decraene,2008,0.09685429239363871,0.05158953229734745,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.711203811990717,0.6895590805758999,0.7319261073367006
Fallopia japonica (Houtt.) Ronse Decraene,2009,0.12447967801326827,0.05441028042850117,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.7168446010278081,0.6942453958582049,0.738402843284969
Fallopia japonica (Houtt.) Ronse Decraene,2010,0.1521052748202995,0.05763406099546556,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.7224182577478803,0.6987222466074714,0.7449308938188564
Fallopia japonica (Houtt.) Ronse Decraene,2011,0.17973106124625876,0.061197417811474746,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.7279238806451557,0.703019838276554,0.7514777908131732
Fallopia japonica (Houtt.) Ronse Decraene,2012,0.20735701282851868,0.06504475617908971,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.7333606408706246,0.707164241248601,0.7580154834803191
Fallopia japonica (Houtt.) Ronse Decraene,2013,0.23498310287314408,0.06912884224772896,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.738727781727261,0.7111773414559714,0.7645203834309848
Fallopia japonica (Houtt.) Ronse Decraene,2014,0.26260930333287985,0.07341030308784847,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.7440246180659839,0.7150771997680408,0.7709730001348795
Fallopia japonica (Houtt.) Ronse Decraene,2015,0.290235585946821,0.07785667472542122,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.7492505355935727,0.718878577238737,0.7773574096810772
Fallopia japonica (Houtt.) Ronse Decraene,2016,0.3178619236927401,0.08244133158015397,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.7544049901037926,0.7225934841329293,0.7836606989076226
Fallopia japonica (Houtt.) Ronse Decraene,2017,0.345488292606422,0.08714247065862299,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.7594875066427079,0.7262316828622829,0.7898724547632533
Fallopia japonica (Houtt.) Ronse Decraene,2018,0.3731146740243032,0.0919422240295152,1.4141467516024988,130,-0.6097632073865719,0.05221908728030658,0.7644976786185251,0.7298011184131581,0.7959843253227455
Fallopia dumetorum (L.) Holub,1990,-1.8623786345127376,0.265328210399613,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.08170443560271719,0.04973332456278507,0.13138653530369204
Fallopia dumetorum (L.) Holub,1991,-1.6382145754048105,0.23745419821110555,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.10017812699159771,0.06475755935319806,0.15182756050305438
Fallopia dumetorum (L.) Holub,1992,-1.4149786984531092,0.210722675414844,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.12217304138166818,0.0836730395357693,0.17500457480873108
Fallopia dumetorum (L.) Holub,1993,-1.1940563931826702,0.1856858668169262,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.14790992476611511,0.1069328692629903,0.2010544485844531
Fallopia dumetorum (L.) Holub,1994,-0.9772265145616119,0.1630556792007143,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.1773714132810012,0.1346599020103042,0.23002898752787618
Fallopia dumetorum (L.) Holub,1995,-0.7664949126651416,0.14367154968065815,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.21023204280885477,0.16646780641613987,0.2618869275047094
Fallopia dumetorum (L.) Holub,1996,-0.5639593841921946,0.12840085754311767,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.2458273681670114,0.20136361075144354,0.2964646687232979
Fallopia dumetorum (L.) Holub,1997,-0.3717018666697159,0.11791037760184381,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.28318157933966537,0.23784060340254856,0.33338526668176455
Fallopia dumetorum (L.) Holub,1998,-0.19170384117578637,0.11232953208303628,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.3210967346449901,0.2742042677207649,0.371899353747285
Fallopia dumetorum (L.) Holub,1999,-0.02578115963783828,0.11102614765320266,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.3582854559372666,0.30898563330218376,0.41077530310678645
Fallopia dumetorum (L.) Holub,2000,0.12446515800775299,0.1127493166015453,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.3935134700215599,0.3411742245101504,0.448417033647063
Fallopia dumetorum (L.) Holub,2001,0.2576852246904835,0.11605152182669168,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.42571708470789155,0.37017871614492814,0.483195304324825
Fallopia dumetorum (L.) Holub,2002,0.3728063256175801,0.11965814486580201,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.45407330654066,0.3956694102474017,0.5137690771280014
Fallopia dumetorum (L.) Holub,2003,0.469050881846283,0.12262590505798043,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.4780188033349275,0.417454118505142,0.5392367384784988
Fallopia dumetorum (L.) Holub,2004,0.5459480509789061,0.12435237268236364,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.4972289465843754,0.4354155595520001,0.5591271556832609
Fallopia dumetorum (L.) Holub,2005,0.6033401943975999,0.12453622769859427,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.5115748856960971,0.44948180338607374,0.5733127993176488
Fallopia dumetorum (L.) Holub,2006,0.6413849507202138,0.12314246854681249,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.5210756479009567,0.4596051401284626,0.5819144846791449
Fallopia dumetorum (L.) Holub,2007,0.6605531623444344,0.12039017808233202,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.5258571085885875,0.46573888063047164,0.5852349415479121
Fallopia dumetorum (L.) Holub,2008,0.6616224082130212,0.11676335950158274,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.526123697772618,0.4678104105271042,0.5837329863652092
Fallopia dumetorum (L.) Holub,2009,0.6456654031187468,0.11303290094290781,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.5221437617077479,0.46569578296179515,0.5780317751610203
Fallopia dumetorum (L.) Holub,2010,0.6140320341321153,0.11025527642588397,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.5142460571366615,0.4592131078828792,0.5689357130716445
Fallopia dumetorum (L.) Holub,2011,0.5683233211895039,0.10967965204204826,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.5028227057778315,0.4481697630947247,0.5574082793417229
Fallopia dumetorum (L.) Holub,2012,0.5103551162183406,0.11249451758702443,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.4883328027876794,0.4324980673525761,0.5444602043498719
Fallopia dumetorum (L.) Holub,2013,0.4421089002967117,0.11946636528789081,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.4713007105216346,0.4124476139878983,0.5309626439638265
Fallopia dumetorum (L.) Holub,2014,0.3656666109515588,0.13070727060329065,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.4523040250664757,0.3886999265289221,0.51750503623888
Fallopia dumetorum (L.) Holub,2015,0.2831260448818167,0.14575505384336096,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.4319483484122617,0.3622951284446779,0.5044008299621062
Fallopia dumetorum (L.) Holub,2016,0.19649305216269353,0.1638556579995418,0.1478868321629482,130,-0.704919210290127,0.11192832994291245,0.4108290166061114,0.33442233957242207,0.49179373447156094
