name;YearMeanMean;YearMean05;YearMean95;YearPrecMean;YearPrec05;YearPrec95;GSMeanMean;GSMean05;GSMean95;Area (km²);EasternLim;WesternLim;NorthernLim;SouthernLim
Alliaria petiolata;8,589722043;4,731808462;13,45785361;726,3866898;507,7062789;1302,888988;14,73627641;10,95714594;19,21794526;4985600;46,83;-10,5;61,83;37,17
Erysimum cheiranthoides;5,60374059;0,337029564;10,67202765;728,4998931;511,4572079;1282,88222;12,78657966;8,474848917;16,5038919;6150800;59,83;-6,17;67,5;40,5
Erysimum odoratum;9,09134616;5,515738563;12,38629971;727,2830022;516,9794383;1240,553899;15,25195532;11,32051673;19,14733809;892400;26,83;2,83;52,17;39,83
Euonymus europaeus;8,86536396;5,379857434;13,15562866;717,6527084;508,8305399;1270,769568;14,82588316;11,29173548;18,94460471;4290400;48,5;-9,17;57,17;39,17
Eupatorium cannabinum;8,514672904;3,825176701;13,6492001;707,8530785;467,4573484;1284,20168;15,02502531;11,58452353;20,04177421;6516400;49,5;-10,17;60,83;37,17
Euphorbia amygdaloides;10,80351451;6,559299787;16,05909667;733,1087094;513,1420408;1342,897636;16,03678536;12,1214969;20,69040698;2609600;45,83;-9,5;53,17;36,17
Euphorbia cyparissias;8,210649359;4,580586306;12,14049284;724,1914943;519,0183627;1190,837048;14,3185985;10,64623465;18,57923973;3302000;41,5;-4,5;63,5;41,83
Euphorbia dulcis;10,01282317;6,266225767;13,72323496;722,5699621;517,8791544;1178,45421;15,0355342;11,96482424;18,721938;1495200;23,5;-9,17;52,83;41,83
Euphorbia epithymoides;10,15913696;6,618452573;15,59850621;734,4700452;516,4852762;1278,740609;16,08034103;12,27746514;20,47195898;480400;28,17;12,83;48,83;39,5
Euphorbia esula;6,645054551;2,288219868;11,51358755;718,7080356;508,3592122;1286,300927;13,82152514;10,43583703;16,97094407;5269600;59,83;-5,17;65,5;41,5
Allium scorodoprasum;8,222511406;5,833097186;11,07375923;734,4378054;521,038899;1254,323232;15,00091322;12,38967293;17,73591299;945600;37,83;-1,83;55,83;42,17
Euphorbia palustris;6,556153166;3,912208003;10,15143784;739,6180067;518,367419;1267,463167;14,1657114;12,54322098;16,43227128;1796400;47,5;9,83;57,17;42,5
Fagus sylvatica;9,226578041;6,171385232;12,64040954;715,8480641;517,1550248;1228,569982;14,42501197;11,61508677;17,21352107;2332400;28,17;-7,17;58,5;38,83
Falcaria vulgaris;7,934892706;3,556882081;12,21636661;693,4967752;407,3746892;1220,674299;15,70715713;12,20632602;19,81718419;4956400;59,83;0,5;56,5;36,17
Fallopia convolvulus;7,85169285;0,948552589;15,80353403;695,0382612;381,0596876;1288,861852;14,45048922;9,067801379;20,65410926;10031200;59,83;-10,5;68,83;30,5
Drymochloa sylvatica;5,963398641;1,856260544;9,621983054;732,6189937;516,129559;1308,633388;13,32211964;9,958136267;16,0166242;1223600;59,83;-6,83;62,17;41,5
Schedonorus arundinaceus;9,302730313;5,624657116;12,18812565;728,4088329;511,3212427;1303,297193;14,38776697;10,73794158;18,60102155;2512800;47,5;-10,5;63,5;42,17
Schedonorus giganteus;7,465603132;3,435152094;11,23570715;719,2955687;514,1111448;1239,111959;13,79136313;10,90379858;17,12619007;5298400;50,5;-10,17;62,83;40,17
Festuca heterophylla;9,775016056;6,265994338;14,65198991;716,5772953;519,0171666;1247,129912;14,99909677;11,97040071;18,63005473;1945200;24,17;-3,5;54,5;38,5
Festuca ovina;5,752192861;-1,247588206;11,51607282;683,3611131;435,6113776;1198,294196;12,57342815;6,134700434;17,79710206;9481200;59,83;-10,5;71,17;37,5
Allium ursinum;8,882930634;4,865820192;11,80531224;721,1121956;515,3505214;1239,390589;14,19725614;10,67232225;17,87333896;2594000;28,5;-9,17;62,5;41,5
Festuca rubra;6,500417354;-0,827361307;14,5964922;726,0422388;487,9812598;1281,002112;13,31193653;7,431292341;19,53562936;9510400;59,83;-10,5;71,17;36,5
Festuca valesiaca;8,049200557;3,01903209;14,1260534;676,4830415;364,9575172;1202,126169;15,95672526;11,81696797;20,25942224;5026400;57,5;5,5;59,83;36,5
Filago arvensis;7,438628401;2,851828972;12,07431066;730,2454218;501,7008692;1256,045979;14,19255472;10,45257521;18,67336867;5883200;51,83;-1,17;64,5;37,17
Filago germanica;9,593064885;4,5314414;15,63577908;728,6897289;515,8243678;1254,695621;14,72732467;9,768243832;19,65908188;2372000;48,83;-9,5;58,17;36,83
Filipendula ulmaria;5,681988864;-0,993246975;11,49915523;699,3363102;470,1378436;1199,758354;12,67029131;6,707813125;17,380111;9087200;59,83;-10,17;71,17;38,5
Fragaria moschata;6,967261181;3,528843645;10,93510633;727,7017349;517,5267327;1227,831796;13,8654987;10,91068012;17,50751114;3732400;46,17;4,5;62,17;40,83
Fragaria vesca;6,613231687;0,052938322;13,72452344;723,3665413;504,4074105;1293,538182;13,38754071;7,854562264;19,38387607;8732800;59,83;-10,17;70,83;36,83
Alnus glutinosa;6,734990363;1,772749353;11,97098867;715,0026237;508,7846866;1216,730632;13,46419954;9,647144326;17,80957164;6345600;59,83;-9,83;67,17;39,83
Fragaria viridis;7,618462308;2,453038323;13,06048617;712,0800415;506,1585071;1245,861953;14,65875642;11,43071576;18,97117039;5348800;59,83;-0,5;60,83;40,17
Frangula alnus;6,689137869;1,188084139;13,08423657;719,6537781;507,8528285;1278,445145;13,32719445;8,232721552;17,77952368;7305600;59,83;-9,5;68,17;36,5
Fraxinus excelsior;7,927066705;3,933447721;12,67920757;723,6574288;512,2625896;1239,275846;14,03642793;10,69129416;18,40888023;5824000;52,83;-10,5;62,83;35,83
Gagea lutea;7,036840801;3,688172949;10,61877779;731,9285368;514,2166192;1313,253232;13,76961587;10,70286955;17,69180552;4383200;47,83;-3,83;66,83;41,5
Gagea minima;6,194816151;2,50201983;10,22528808;732,5754989;516,3590404;1275,907108;13,4936201;10,63222322;16,8256698;3858800;55,5;10,17;65,83;40,17
Gagea spathacea;8,573327613;7,650550177;9,255954544;706,5565936;522,6769606;1135,694458;13,78642947;12,9634225;14,70352303;154000;18,5;7,83;54,83;52,5
Galanthus nivalis;10,48761962;6,773674221;15,80332288;727,6553286;516,0989259;1283,966753;16,20370783;12,08411728;20,81372233;1961600;34,83;-2,5;52,17;36,83
Galeopsis bifida;6,030829383;-0,656934159;11,37823779;710,9833583;508,7690556;1205,724285;12,52246589;7,866471288;16,34274898;7259200;59,83;-10,17;69,17;38,5
Alopecurus pratensis;6,39721549;0,688013093;12,22622072;709,1113562;478,720341;1231,983795;13,335988;8,213735549;18,22421264;8179200;59,17;-10,5;70,5;38,5
Lamium galeobdolon;8,45841771;4,313436735;12,58683662;724,2936667;520,043829;1246,072675;14,36974851;11,57510235;18,21123204;3843600;40,5;-5,5;59,5;38,17
Galeopsis pubescens;8,812522286;5,260018676;13,9507242;727,5710725;514,6531492;1257,015297;14,61944306;10,50739724;19,20483587;1442000;26,83;5,17;55,5;40,17
Galeopsis speciosa;5,726283013;0,004397405;10,68627471;722,3174314;515,5437756;1247,722783;12,41616212;7,891020819;16,86992157;6430400;59,83;-10,17;69,83;41,17
Galeopsis tetrahit;7,594083403;2,424825502;13,10321367;727,9551685;515,244126;1350,208761;13,49331037;8,664937587;18,16572264;5763200;44,17;-10,5;68,17;39,5
Galium album;7,525290813;0,997557175;14,30807538;708,2403742;475,9919493;1233,550932;14,29209279;8,995236591;20,00396546;8979200;57,5;-9,83;69,17;36,5
Galium aparine;9,055866237;3,636245883;15,94805599;713,1824459;495,9658556;1209,900024;14,89267313;10,88709537;20,40582287;7096400;59,83;-10,5;70,17;36,17
Galium glaucum;9,60536664;7,16984069;12,07369075;731,8742206;518,0744308;1308,700026;15,42185174;12,71470862;17,9999049;615600;26,83;2,5;51,83;41,17
Galium mollugo;7,312412799;1,219830622;14,49134528;716,4629952;463,8911218;1330,888434;14,12572689;9,049008596;19,59559653;8979200;57,5;-9,83;69,17;36,5
Galium odoratum;7,670868579;3,245773532;12,63401112;719,3380334;515,5629753;1221,053916;13,96712912;10,33389712;18,570551;5848800;58,83;-10,5;68,5;40,83
Galium palustre;6,246816863;-0,621653592;13,46519196;715,8618205;459,0431951;1323,216333;12,88155103;6,736715935;18,39623025;9462400;59,83;-10,17;71,17;36,5
Galium rotundifolium;8,625967086;3,012486727;14,14569559;737,5857205;519,1306276;1305,128712;14,36329563;8,129170494;19,59533825;742800;26,17;6,83;53,17;38,83
Galium saxatile;9,77640708;7,40621001;12,8929522;734,8536721;516,1796056;1308,918375;14,02428443;11,54226299;16,87572325;1612400;15,5;-10,5;58,5;41,17
Galium sylvaticum;8,265006553;5,056789274;10,2433798;736,9653982;525,3944482;1352,921599;13,53718582;8,513849072;16,12649917;750000;18,17;3,83;54,5;44,17
Galium verum;7,386264436;1,338119497;14,60061372;691,2431028;410,544238;1217,582325;14,13345813;9,037384971;19,91730258;9161200;59,83;-10,17;67,83;36,5
Genista tinctoria;8,301545124;3,097683157;14,23056626;727,4512588;512,0095509;1275,77961;14,77614091;11,89724091;19,24633713;4094000;59,83;-5,5;58,17;39,5
Geranium robertianum;8,714995697;3,675532075;15,23793742;713,0341032;502,7326801;1231,976845;14,70689482;10,15273163;20,41908941;6899200;47,83;-10,5;68,17;36,5
Geranium sanguineum;9,069464981;4,015691593;15,49185568;711,183196;503,6038352;1245,228771;15,23003395;11,85442892;20,32364873;5557600;56,17;-9,17;61,17;36,83
Anemone nemorosa;7,458961421;2,956117486;11,64095953;743,9808372;519,1181256;1309,150162;13,38900337;9,051902132;17,6603447;4706400;40,5;-9,5;66,17;42,17
Geranium sylvaticum;4,041231913;-1,811421838;9,21870352;720,2191922;496,5824004;1287,306011;11,64018987;5,720647806;15,71001525;6540400;59,83;-3,5;70,83;39,17
Geum rivale;4,661649832;-1,690984978;10,17939139;725,6034334;500,9513306;1255,123784;11,69314383;6,192798586;15,98820507;7115200;59,83;-9,83;71,17;37,83
Geum urbanum;8,141276481;2,545440205;15,28137389;714,3196469;499,8256618;1248,663498;14,33093178;10,73421339;19,98448138;7749600;59,83;-10,5;66,17;35,83
Glechoma hederacea;7,051479358;0,644422944;13,88323896;703,8203861;480,2564884;1187,553698;13,7144411;8,973842225;18,86431771;8106400;59,83;-10,5;69,17;36,17
Glechoma hirsuta;9,653282004;5,477128024;16,65197802;716,2230383;517,6137676;1267,407765;16,05978283;12,77527815;20,73031228;2006400;39,17;8,83;54,83;35,83
Glyceria declinata;9,113374414;7,311897001;10,29407273;726,9228967;514,7387363;1282,720379;12,85888565;10,91583355;14,47081483;474400;15,5;-9,5;57,83;49,5
Glyceria fluitans;8,011855851;2,153121803;15,70291077;719,8787913;492,5746816;1300,559132;14,42025276;10,14853155;20,43948764;7668400;51,83;-10,5;69,5;35,83
Glyceria maxima;7,470142746;3,179533983;11,53446446;715,0969929;508,2887522;1275,684904;14,13366133;10,86972795;17,72644926;5486800;48,5;-8,17;63,83;42,17
Gnaphalium sylvaticum;6,096948235;0,241417618;12,6130078;704,9014602;505,101461;1203,604853;12,6462494;7,525030049;17,13138289;7762400;59,83;-10,5;70,5;38,17
Acer platanoides;7,05436108;3,168988498;11,93092349;732,8456276;509,5449005;1277,868252;14,11623213;10,56771223;18,52785452;5123600;58,17;-1,83;63,5;38,5
Anemone ranunculoides;6,961523218;2,857175179;11,31370378;717,2066311;509,6547509;1238,283825;14,00644989;11,25459257;17,65893519;4436800;59,17;-0,83;62,17;41,83
Gymnocarpium dryopteris;4,468377266;-0,961493527;9,77686684;719,1370145;509,5577532;1227,951698;11,62549899;6,655946293;15,1305922;6226000;59,83;-6,17;70,83;41,5
Hedera helix;10,92536045;6,302670566;17,47757774;697,6158269;467,3015875;1208,718862;15,86434956;11,04546271;21,5460474;5215600;48,17;-10,5;59,83;29,17
Helleborus foetidus;11,50193818;7,990803799;15,68962865;738,2187211;517,533082;1288,45106;16,08438912;12,53099957;20,20106974;1293600;17,17;-7,83;54,17;35,83
Hepatica nobilis;6,877873566;3,400062874;11,91613799;739,4078354;515,5623835;1303,045221;13,25359203;9,925736673;17,38813102;2858000;44,17;-3,83;64,5;41,17
Heracleum sphondylium;5,988955123;-0,883416034;12,71401282;713,8363061;494,2671085;1222,673581;12,9646579;7,84997463;17,61579306;8348000;59,83;-10,5;69,17;38,17
Hieracium lachenalii;6,16905322;-1,37628502;13,55461857;705,137159;494,4385821;1280,534844;12,70098685;6,79847703;19,88558374;6819200;59,83;-8,5;68,83;37,83
Hieracium laevigatum;5,052176899;-1,81179192;11,17288955;705,9896839;505,7600993;1198,925019;11,30142241;5,455324425;15,68631184;5829600;59,83;-8,5;71,17;41,5
Anemone sylvestris;5,824475275;2,359003631;9,832868853;729,4096479;513,2615317;1273,810128;14,25768844;11,76066215;16,91189364;2561200;59,83;9,17;60,17;42,83
Hieracium murorum;7,044928937;-0,155040425;13,49419566;717,1613131;514,2551935;1278,687653;13,18327146;7,385035398;19,75967335;6040400;51,5;-7,17;69,5;38,5
Hieracium racemosum;10,80299447;5,60764796;16,00532153;729,3140378;515,5231269;1269,473885;16,03884031;10,27963276;20,40098932;1058400;25,5;1,5;50,83;37,83
Hieracium sabaudum;8,979508058;5,055531656;13,26342424;711,4583662;515,0112356;1183,95365;14,54769736;11,55541326;18,815222;3761200;43,5;-9,17;58,83;39,83
Hieracium umbellatum;6,055672594;-1,55702441;12,46073364;696,4268463;430,0995825;1189,839028;12,92531013;6,364183984;18,97627938;9172400;59,83;-8,83;70,83;40,17
Holcus lanatus;9,844418347;4,019015898;17,26915595;715,754394;478,9857743;1231,899668;15,15758882;10,52929938;21,07285573;6623600;43,5;-11,5;64,5;28,5
Holcus mollis;8,827776726;5,340561613;13,20722826;739,6567418;520,382041;1295,479564;13,94035469;10,15768997;18,05080401;3653200;30,17;-10,5;64,83;37,83
Hordelymus europaeus;8,188538182;2,74539739;11,89651352;726,3731311;518,1579308;1217,229386;13,73065994;7,594045956;18,07325891;665200;48,17;-1,83;55,17;40,83
Angelica sylvestris;5,753945604;-0,51997061;11,90208788;728,6653392;508,4985957;1296,060586;12,68450434;7,463019499;17,31238007;8068400;59,83;-10,5;70,83;39,5
Humulus lupulus;7,126976937;1,73136225;12,49312358;713,0565057;503,9080248;1255,762675;13,89239008;9,940306704;18,05952107;7322400;59,83;-10,5;67,5;39,5
Huperzia selago;4,25128269;-2,124181767;9,694811323;731,3249922;504,7984155;1327,728724;11,11086391;5,724560977;14,70211067;6000800;59,83;-10,5;70,83;41,17
Hyacinthoides non-scripta;10,08085919;7,714829418;12,68796693;734,5498421;522,3310277;1263,363031;13,5280837;10,73645134;16,7826293;885600;4,83;-10,5;58,83;39,83
Hypericum hirsutum;7,568564257;2,108801627;12,24947816;719,9190949;510,4097492;1283,892603;14,5288399;11,08864317;18,62660318;4127200;59,83;-4,5;61,5;40,5
Hypericum maculatum;5,850643695;0,509653548;10,8582928;753,7668675;514,4811985;1388,468086;12,43735357;8,745393006;15,40679858;5850800;59,83;-9,83;67,5;39,83
Hypericum montanum;8,831832748;3,999840153;12,79765713;704,1454347;514,8191007;1173,464388;14,115647;9,403229436;18,01661633;2138000;42,5;-5,17;62,5;41,5
Hypericum perforatum;9,264492082;2,902579066;17,00967715;699,6492843;366,1482221;1304,073089;15,70198638;11,12620472;21,56628412;9244400;59,83;-9,83;63,83;29,5
Hypericum pulchrum;9,568720477;6,524862067;12,72641202;732,7145843;525,1711664;1240,156124;13,47008252;10,09433262;16,39190975;1495200;12,17;-10,17;62,83;42,83
Hypericum tetrapterum;9,896906526;6,300275337;15,59213351;732,7577804;512,5633151;1333,501718;15,3383229;11,54545436;20,41592245;3886400;47,5;-10,5;59,17;36,83
Ilex aquifolium;10,22422648;5,687784925;15,50063961;731,379295;516,5950484;1329,387351;14,76936593;10,10231407;20,45935198;2330400;52,83;-10,5;62,83;31,5
Impatiens noli-tangere;6,692000034;1,936349608;11,23505324;723,0275446;512,5884448;1248,341981;13,49364669;9,997487263;17,25679443;5223200;59,17;-1,17;68,5;40,83
Impatiens parviflora;8,052512268;4,024005048;9,740293694;726,7365016;519,3265597;1251,54997;13,34938982;9,168484106;14,91304602;646000;17,5;-3,5;54,5;46,17
Impatiens glandulifera;8,488533723;5,799832288;11,66102881;733,8022918;519,4166986;1296,313747;13,73451611;11,06450777;16,30152445;2926000;32,17;-10,5;63,83;43,5
Inula britannica;7,401877655;2,389587573;11,8907384;706,7037647;394,5358878;1300,155841;14,63416871;10,92641805;19,20837217;6312000;59,83;-5,17;59,83;39,83
Inula ensifolia;9,144229136;5,255152475;11,35715046;731,3727629;515,5701757;1302,120081;15,98231714;11,62054993;18,80301054;527200;28,83;16,5;49,83;43,17
Inula hirta;7,358704564;1,988158234;12,23710961;723,0721987;517,5923756;1221,75774;14,78202997;10,98228876;18,82051266;1518000;50,83;7,17;62,83;40,83
Inula salicina;6,873445391;1,819868984;11,33361844;706,5558122;507,0918615;1207,242049;14,25105781;11,12215205;18,33136519;5320000;59,83;-1,17;61,83;40,5
Anthericum liliago;9,584333287;4,616885796;13,78452237;738,9628306;520,1165016;1324,505505;14,85242221;9,229712094;19,50090489;1209600;24,5;-5,83;51,5;38,83
Iris pseudacorus;9,288039126;3,933242187;16,66963564;713,7852991;474,8587012;1277,059484;14,86901175;10,96846407;20,97894917;6826400;49,17;-9,83;65,17;30,5
Iris pumila;7,919690548;4,386792174;11,39009092;718,1709608;459,2199042;1305,141715;16,46093571;13,75792201;19,04848301;1756400;57,17;15,17;55,17;40,17
Juglans regia;8,077504185;4,278848905;12,3217601;722,6174373;510,9934232;1243,100537;14,66601141;11,86546909;18,01691401;4104400;51,83;-10,17;60,5;38,17
Juncus effusus;8,655869881;3,916904246;15,88229238;703,4704559;492,7003809;1255,076331;14,75573411;10,56618463;20,30405979;7135200;49,17;-10,5;65,5;33,5
Juncus inflexus;10,84003403;5,545693819;17,28289154;697,1985823;449,0350548;1173,535483;16,05372515;11,65518397;21,24262925;5462400;49,17;-9,5;57,17;30,17
Juncus tenuis;8,666784105;5,660378387;11,31056559;731,9585319;519,3056253;1238,824713;13,61603836;10,97030922;15,59248691;1472000;22,83;-4,5;59,5;45,83
Anthoxanthum odoratum;6,122799661;-1,063082331;13,99833727;712,1251853;500,0687946;1242,914425;12,76831264;6,339860417;19,46070727;8326800;59,83;-10,5;71,17;36,83
Knautia dipsacifolia;6,928524557;1,372711144;12,81105425;725,2231149;503,214151;1253,203704;13,53465999;9,623433468;17,91413021;7348800;57,5;-10,5;69,5;37,83
Koeleria macrantha;7,327186206;3,22104729;11,22295133;696,6369769;374,3303858;1270,247323;16,10212194;13,45672581;19,06081207;2893600;59,83;14,17;56,17;40,83
Lactuca quercina;9,430269288;6,943033711;11,46336209;730,603235;520,7329968;1242,547655;15,94660212;11,95517784;18,11408891;54800;33,17;11,83;57,83;43,5
Lactuca serriola;9,510800713;3,940538603;16,66928547;679,3777714;365,6046497;1185,989539;16,30707176;12,62918036;21,29717923;7148400;59,83;-10,5;57,17;29,17
Lactuca viminea;12,22280891;6,539003124;16,7532478;722,1672102;504,318902;1251,80439;17,86695619;12,42014568;21,39991066;1935600;49,83;-8,17;46,83;36,17
Lamium album;6,713578372;0,812890615;12,16297485;728,6243172;509,6892259;1289,635126;13,51703531;9,060125909;17,6939231;7085200;59,83;-10,5;65,83;40,17
Lamium maculatum;7,844310154;2,394954271;13,78768704;718,2386106;513,7106944;1204,914739;14,31415108;10,3828285;19,20811544;4386800;49,83;-8,5;62,83;38,17
Anthriscus sylvestris;6,198894851;-0,00187739;11,70586832;720,2124136;497,3494058;1277,368753;12,78571538;6,708636081;17,80383032;8445600;59,83;-9,17;71,17;40,17
Lapsana communis;8,168012911;2,080602729;15,56175495;711,3384162;503,6992256;1226,919109;14,34910628;10,07605279;20,13599494;7597600;54,83;-10,5;67,17;35,83
Larix decidua;2,443611446;-2,939680607;8,668240973;705,8346612;470,6965065;1252,058186;11,90943466;6,042395995;19,04688621;2345200;59,83;6,5;69,5;44,17
Lathyrus linifolius;8,822245415;3,508683547;12,7996352;727,0051853;520,9746116;1239,953921;13,51198679;10,12119968;17,09936162;2325200;27,17;-10,5;63,5;40,83
Lathyrus niger;8,025035725;4,71084988;12,02766559;729,1262468;519,3000182;1247,87318;14,29123282;10,59553049;18,07334997;3421600;43,5;-1,5;64,5;39,83
Lathyrus pannonicus;8,396961378;3,77797802;14,38079586;718,7843258;506,4367279;1253,731223;16,05930941;13,07544198;19,52789861;2181600;57,83;-1,5;55,17;39,17
Lathyrus pratensis;6,287774691;-0,178473795;12,68238422;720,4805833;491,0051937;1302,546827;12,83726959;7,472901849;18,34929318;8757600;59,83;-10,5;70,17;37,83
Lathraea squamaria;7,472563194;3,667189026;11,40110082;741,865166;514,9057297;1319,471346;13,76368051;10,91326322;18,38313538;3970000;47,83;-9,5;61,17;39,83
Lathyrus sylvestris;12,22146256;6,239481217;17,51276383;712,8605282;506,0435925;1235,098926;17,11327485;11,70421461;21,54515584;2687600;27,83;-9,5;49,83;34,17
Lathyrus vernus;6,213855906;1,664521221;11,21406342;732,8463101;511,0882901;1290,001876;13,89507584;10,60319441;18,37196004;5251200;59,83;7,5;63,83;39,5
Malva thuringiaca;7,104967842;3,019126723;11,66665933;717,6673827;469,560221;1328,228813;15,13391231;11,94675276;18,87279219;3706800;59,83;12,17;59,83;39,83
Cota tinctoria;6,394441221;0,816306752;11,97097018;716,1277414;482,4625656;1247,993007;13,67727993;8,283203208;18,66594769;7589200;59,83;-1,17;68,5;37,5
Leontodon hispidus;8,082781624;3,074493499;13,34276656;733,7912096;516,1387023;1326,233214;14,05775663;10,82868949;18,58434449;5690400;47,83;-10,5;64,5;38,5
Lepidium campestre;10,12358956;5,850201557;16,04173138;722,2005465;470,1732451;1289,079431;15,50857308;11,23026536;20,48455429;5302800;47,83;-9,5;62,17;35,5
Leucojum vernum;8,558401497;5,884651097;10,81975143;715,1742254;515,6540641;1239,413228;14,20222454;10,46877221;17,56933791;828400;23,83;2,17;52,83;43,83
Ligustrum vulgare;10,13265961;6,080027486;14,81979987;715,198884;500,5254862;1251,232737;15,34475923;11,21049878;19,84142747;4367200;49,5;-10,5;60,83;38,83
Lilium martagon;6,680856503;2,688560025;11,35131377;722,2100404;516,0703018;1302,862325;13,68464105;10,73064209;17,16096614;3305600;48,83;-7,5;62,5;40,83
Linaria vulgaris;6,249091333;0,599104911;11,73695832;693,0582759;461,6389698;1204,927402;13,57440393;8,739383555;18,3291245;8494800;59,83;-7,83;70,17;40,5
Neottia ovata;6,850920163;1,643484064;13,11151842;726,053183;514,6764762;1267,778931;13,20694573;9,331794112;18,92569569;6106400;55,5;-10,5;69,5;38,5
Lonicera periclymenum;9,806239545;6,151883197;14,82572727;722,0042993;514,3669196;1244,889941;14,20393532;10,11710489;20,00903759;2325600;18,83;-10,5;62,5;37,5
Aposeris foetida;8,163382477;4,355769142;11,51983487;712,0736363;517,5882404;1215,281181;13,51422051;9,653719928;17,22307649;92400;24,83;5,17;49,17;43,83
Lonicera xylosteum;5,906479829;1,439153093;11,14527778;741,7520416;515,757098;1328,636617;12,95695452;9,980520085;16,25192474;4933200;59,83;-3,83;64,17;40,17
Lotus corniculatus;9,023682698;2,028804468;16,5537733;707,2750467;438,3902678;1231,890967;15,11734179;9,624543964;21,62781442;8814800;56,5;-10,5;70,17;30,17
Luzula campestris;9,225082854;4,943620125;15,2099146;715,3165902;485,9193681;1279,362862;14,89779172;10,38946561;20,1004225;6327600;48,17;-10,5;65,17;36,17
Luzula forsteri;12,34419301;7,825503319;16,92831729;708,2663954;509,2099306;1277,418249;17,21251589;13,30880627;21,45410689;2163600;27,17;-9,5;51,83;34,17
Luzula luzuloides;7,833030597;4,241806889;10,77403437;728,4243025;519,1101995;1300,595234;13,96375891;10,22159923;17,41816076;1624800;29,83;6,17;64,17;41,5
Luzula multiflora;5,742935751;-1,339686543;12,27898708;711,2142104;481,2227981;1230,66885;12,53019754;6,055217267;18,11751087;8896400;59,17;-10,5;71,17;36,17
Luzula pilosa;5,00418774;-0,79925771;10,84381514;716,5632253;506,3261351;1242,755196;12,1003311;7,384793511;16,09036788;6857600;59,83;-8,5;70,5;42,83
Luzula sylvatica;9,744142629;5,957855041;14,62748785;741,3423229;519,4289063;1326,23007;14,40387225;10,11710489;19,7425437;2154000;28,17;-10,17;59,17;38,83
Silene flos-cuculi;7,089412681;1,306524582;14,33256165;713,6639832;508,0088547;1239,23649;13,82801814;9,355439299;19,91972794;7803600;59,83;-10,5;67,83;36,17
Aquilegia vulgaris;7,74858613;3,126118315;12,80392211;733,428888;519,9803304;1361,116486;13,35475702;10,04466637;17,40162773;4518800;38,83;-10,5;64,5;38,17
Lycopus europaeus;8,489924263;2,716318894;15,6202916;723,4776872;479,5714255;1234,708928;14,98735602;11,2878468;20,24470265;7610400;59,5;-10,5;62,17;35,17
Lysimachia nemorum;9,516637392;7,199141212;12,43591853;746,8256117;518,3381266;1354,281143;13,73807893;10,54942243;16,92232693;1732400;17,17;-10,5;60,17;42,5
Lysimachia nummularia;7,924989981;3,190604807;12,86243275;724,3920019;502,9110763;1278,360999;14,42646239;11,27921906;18,69950162;5988000;50,5;-8,83;61,83;37,83
Lysimachia vulgaris;6,80767582;1,405512413;12,76009929;697,3395088;474,9129245;1194,046647;13,94899324;10,06780594;18,64591132;7633600;59,83;-10,5;66,17;39,5
Lythrum salicaria;7,966874374;1,018809718;16,53839195;687,3980734;427,3089189;1221,427274;14,32559686;9,049612893;20,96681871;9797200;59,83;-10,5;66,5;31,17
Maianthemum bifolium;4,577969498;-0,539021938;9,87198;715,9734512;514,0366274;1220,562826;12,13968219;7,942298662;15,48280026;5982000;59,83;0,83;69,17;44,5
Malus sylvestris;8,850346583;4,046836239;14,85688768;737,5907199;494,4922529;1345,83935;15,09303198;11,58326841;20,20424532;6729200;48,17;-10,5;62,5;36,5
Medicago lupulina;8,753972763;3,307243695;16,34777097;682,2802828;435,4813711;1168,421163;15,09879606;11,12913849;20,6462602;8297600;59,83;-10,5;65,83;34,17
Melampyrum cristatum;7,20810528;2,834196445;11,60806162;716,8794676;510,8127781;1221,269856;14,34480205;11,73674734;17,74873133;4010400;59,83;-0,83;60,5;41,5
Acer pseudoplatanus;9,244797876;5,843471592;14,14771721;746,2092406;517,6571163;1340,420947;14,60109463;10,0064249;19,0085724;1824800;29,5;-9,17;54,83;37,5
Arabis hirsuta;7,281049149;1,44496537;11,98404747;717,5264489;493,6904627;1273,988665;13,96648449;9,304154116;18,60862434;7224400;59,83;-10,5;71,17;37,17
Melampyrum nemorosum;6,102882158;3,288862148;8,972653648;731,5822875;520,7582315;1333,309997;13,5206972;11,55551282;15,69842709;2552000;47,5;10,17;60,83;46,17
Melampyrum pratense;5,770386128;-0,768199994;11,63541545;731,3510955;513,6205266;1305,810671;12,10140451;6,834174295;16,76390719;6980400;59,83;-10,5;71,17;40,83
Melittis melissophyllum;11,68592267;7,218896921;16,89739326;738,570055;513,1327504;1296,210025;16,73241833;12,2293123;21,52631046;2330800;28,17;-9,17;51,17;34,83
Melica nutans;5,765930337;0,645101741;12,22013841;705,7204516;490,897056;1238,805612;13,08467456;6,901425206;18,90218108;7364800;59,83;-5,17;71,17;36,83
Melilotus officinalis;7,432398083;2,426556972;13,35193034;729,7364569;494,4435742;1310,309347;14,43810135;10,34114172;19,18447775;6962000;59,83;-6,17;65,83;38,5
Melica picta;8,391286625;5,400490803;11,38971182;748,227609;516,4608833;1373,143394;15,23119271;11,72763492;18,72715681;1048400;44,5;10,17;55,17;41,5
Melica uniflora;9,840244036;6,131782641;15,11160777;723,1112413;513,7428705;1246,709422;15,07683902;11,1090843;20,21686119;3280000;29,83;-9,83;60,5;36,17
